,matchId,Type,SecondaryType,location,team,opponentTeam,Player,goal,X,Y,C,distance,angle,arc_length,distance_squared,distance_cube,adj_distance,adj_distance_squared,adj_distance_cube
1748016,5241381,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 72, 'y': 52}",Getafe,Rayo Vallecano,E. Ünal,0,28.0,52.0,2.0,29.431438972636045,0.24718962866657887,7.2751464707689815,866.2095999999998,25493.794979911476,12.931438972636045,167.22211390301035,2162.422560811972
1748339,5241381,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 74, 'y': 76}",Getafe,Rayo Vallecano,E. Ünal,0,26.0,76.0,26.0,32.52495042271395,0.18904183271971914,6.148576237027849,1057.8724000000004,34407.24736355743,16.02495042271395,256.79903605044,4115.191821309033
1749434,5241381,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 75, 'y': 27}",Rayo Vallecano,Getafe,Unai López,0,25.0,27.0,23.0,30.55604850107422,0.20583871492443534,6.289617756629836,933.6721,28529.32997169982,14.056048501074219,197.5724994645508,2777.088634952186
1749445,5241381,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 70, 'y': 51}",Getafe,Rayo Vallecano,E. Ünal,0,30.0,51.0,1.0,31.507338827644585,0.23123823098987362,7.2857012937030925,992.7124,31277.72594520424,15.007338827644585,225.22021868772873,3379.956132682956
1751718,5241366,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 75, 'y': 30}",Real Betis,Granada,C. Herrera,0,25.0,30.0,20.0,29.563871532666354,0.21966479519538096,6.494141785405708,874.0225,25839.48890665988,13.063871532666354,170.66473942201037,2229.5422309651226
1753267,5241364,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 74, 'y': 72}",Getafe,Elche,D. Suárez,0,26.0,72.0,22.0,31.13023610575416,0.2061300182862635,6.416876137734806,969.0916,30168.05031610307,14.630236105754161,214.04380851011268,3131.51145547778
1754015,5241364,free_kick,"['free_kick_shot', 'shot']","{'x': 73, 'y': 13}",Getafe,Elche,David Timor,0,27.0,13.0,37.0,37.90446015972263,0.14477793644339393,5.487729523925481,1436.7481000000002,54459.1611160072,21.404460159722632,458.1509147291534,9806.473001460645
1757111,5241365,free_kick,"['free_kick_shot', 'shot']","{'x': 74, 'y': 61}",Real Sociedad,Cádiz,Mikel Oyarzabal,0,26.0,61.0,11.0,28.306190135728265,0.24841000196452137,7.031540747224374,801.2404000000001,22680.063106826972,11.806190135728265,139.3861255209674,1645.619100183027
1758644,5241369,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 77, 'y': 43}",Valencia,Osasuna,Carlos Soler,0,23.0,43.0,7.0,24.614631827431424,0.2899582314234936,7.137215111822452,605.8801000000001,14913.515593067335,8.114631827431424,65.84724969476305,534.3261881219483
1759235,5241369,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 69, 'y': 91}",Valencia,Osasuna,Carlos Soler,0,31.0,91.0,41.0,42.857868589093414,0.12993497317064717,5.568736005274975,1836.7968999999998,78721.20016505415,26.357868589093414,694.7372365599173,18311.7927851962
1761059,5241367,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 80, 'y': 20}",Espanyol,Atlético Madrid,Adri Embarba,0,20.0,20.0,30.0,29.277294957014043,0.18020716059898495,5.275978194222482,857.1599999999999,25095.326145354153,12.777294957014043,163.2592664185365,2086.011801495378
1762313,5241363,free_kick,"['free_kick_shot', 'shot']","{'x': 53, 'y': 38}",Athletic Bilbao,Mallorca,Iker Muniain,0,47.0,38.0,12.0,50.020076969153095,0.1441511594670458,7.210452091734292,2502.0081,125150.63773944449,33.520076969153095,1123.5955600179477,37663.009654000285
1763680,5241368,free_kick,"['free_kick_shot', 'shot']","{'x': 73, 'y': 35}",Rayo Vallecano,Levante,P. Ciss,0,27.0,35.0,15.0,30.129097231745927,0.2279977124922562,6.86936524829484,907.7625,27350.064625832765,13.629097231745927,185.7522913523845,2531.6360398612464
1765022,5241353,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 79, 'y': 23}",Atlético Madrid,Villarreal,K. Trippier,0,21.0,23.0,27.0,28.69306710688141,0.19671482476102217,5.6443516677864265,823.2921,23622.77547386532,12.193067106881411,148.67088547291343,1812.7540834107142
1768447,5241361,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 77, 'y': 50}",Rayo Vallecano,Granada,Santi Comesaña,0,23.0,50.0,0.0,24.15,0.3008164530703536,7.264717341649039,583.2225,14084.823374999998,7.649999999999999,58.52249999999998,447.69712499999974
1769315,5241361,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 87, 'y': 15}",Rayo Vallecano,Granada,Bebé,0,13.0,15.0,35.0,27.436517636172418,0.13432616263144606,3.685442130037034,752.7625000000002,20653.181607099243,10.936517636172418,119.60741800631034,1308.0886364430594
1769328,5241361,free_kick,"['free_kick_shot', 'shot']","{'x': 83, 'y': 38}",Granada,Rayo Vallecano,Monchu,0,17.0,38.0,12.0,19.626719032991737,0.3379384573899999,6.632623153636178,385.2081000000001,7560.371147932587,3.126719032991737,9.776371911272783,30.567968128582415
1771357,5241355,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 73, 'y': 74}",Real Betis,Real Madrid,N. Fekir,0,27.0,74.0,24.0,32.71184647799632,0.19392448356105046,6.343627934573804,1070.0649,35003.79873029248,16.211846477996318,262.8239662261216,4260.861791195973
1778312,5241360,free_kick,"['free_kick_shot', 'shot']","{'x': 72, 'y': 57}",Deportivo Alavés,Valencia,F. Lejeune,0,28.0,57.0,7.0,29.782840697287423,0.24153095492569884,7.193477954015798,887.0176,26417.903876490214,13.282840697287423,176.43385698951502,2343.542815999719
1780191,5241357,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 72, 'y': 34}",Espanyol,Mallorca,Adri Embarba,0,28.0,34.0,16.0,31.348594864842028,0.21847170879486214,6.848781088439878,982.7343999999999,30807.34256534361,14.848594864842028,220.48076946021303,3273.8296212033383
1781061,5241357,free_kick,"['free_kick_shot', 'shot']","{'x': 76, 'y': 58}",Mallorca,Espanyol,Abdón Prats,0,24.0,58.0,8.0,25.780488746336832,0.27602106613237826,7.115957989177672,664.6336000000001,17134.579045237337,9.280488746336832,86.12747137088459,799.3050288079421
1784350,5241347,free_kick,"['free_kick_shot', 'shot']","{'x': 78, 'y': 61}",Getafe,Sevilla,David Timor,0,22.0,61.0,11.0,24.280864893985964,0.28546311038552713,6.9312912154879855,589.5604,14315.036419244323,7.780864893985964,60.5418584984632,471.0680214073581
1785099,5241350,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 73, 'y': 50}",Real Madrid,Levante,G. Bale,0,27.0,50.0,0.0,28.35,0.25678076017614215,7.279734550993631,803.7225000000001,22785.532875000004,11.850000000000001,140.42250000000004,1664.0066250000007
1786641,5241345,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 74, 'y': 27}",Elche,Atlético Madrid,Gonzalo Verdú,0,26.0,27.0,23.0,31.462669943919256,0.20185724052169685,6.350967734324471,989.8996000000001,31144.884392417698,14.962669943919256,223.88149185066467,3349.8648691137437
1788170,5241352,free_kick,"['free_kick_shot', 'shot']","{'x': 75, 'y': 56}",Rayo Vallecano,Real Sociedad,Martín Merquelanz,0,25.0,56.0,6.0,26.56518209988405,0.2707332892599123,7.192079129690153,705.7089,18747.285438008865,10.065182099884051,101.30789070382632,1019.6823680891625
1788543,5241352,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 77, 'y': 41}",Real Sociedad,Rayo Vallecano,Mikel Oyarzabal,0,23.0,41.0,9.0,24.913387967115188,0.2832693814216991,7.057199998563521,620.6768999999998,15463.164411926353,8.413387967115188,70.78509708519864,595.5424840676906
1789268,5241352,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 70, 'y': 58}",Rayo Vallecano,Real Sociedad,Bebé,0,30.0,58.0,8.0,31.96628849272308,0.22478429648664525,7.185519670125901,1021.8436,32664.547312042727,15.46628849272308,239.2060797401384,3699.6302384743017
1789641,5241344,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 78, 'y': 31}",Barcelona,Athletic Bilbao,M. Depay,0,22.0,31.0,19.0,26.46764817659476,0.24128639988566578,6.386283541970956,700.5364,18541.55097009826,9.96764817659476,99.35401017237285,990.3258183320296
1790930,5241344,free_kick,"['free_kick_shot', 'shot']","{'x': 81, 'y': 65}",Athletic Bilbao,Barcelona,Íñigo Martínez,0,19.0,65.0,15.0,22.406304916250694,0.2904049354765601,6.506901533471914,502.0425,11248.917335916789,5.9063049162506935,34.884437763727114,206.0381262645428
1791542,5241348,free_kick,"['free_kick_shot', 'shot']","{'x': 73, 'y': 53}",Valencia,Granada,D. Wass,0,27.0,53.0,3.0,28.423302060105545,0.25549363590318286,7.261972787710794,807.8841000000001,22962.733803856518,11.923302060105545,142.16513201651713,1695.0778114477155
1792374,5241349,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 69, 'y': 69}",Espanyol,Villarreal,Adri Embarba,0,31.0,69.0,19.0,35.020406907972955,0.1939524811404257,6.7922948103486585,1226.4288999999999,42950.039121697664,18.520406907972955,343.00547203689234,6352.600913784585
1793592,5241349,free_kick,"['free_kick_shot', 'shot']","{'x': 71, 'y': 30}",Espanyol,Villarreal,Adri Embarba,0,29.0,30.0,20.0,33.34910043764299,0.2001424211894371,6.674569706079584,1112.1624999999997,37089.61891548011,16.84910043764299,283.89218555778115,4783.327947925035
1794129,5241343,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 69, 'y': 53}",Mallorca,Deportivo Alavés,Brian Oliván,0,31.0,53.0,3.0,32.6138636165665,0.22308600119227887,7.275696417650174,1063.6641,34690.19589123795,16.113863616566498,259.65660065330553,4184.071050068636
1796061,5241346,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 69, 'y': 40}",Real Betis,Cádiz,Juan Miranda,0,31.0,40.0,10.0,33.25270665675202,0.21475926921292254,7.141326980955748,1105.7425,36768.93099040362,16.752706656752018,280.65318032718335,4701.70040230583
1796849,5241346,free_kick,"['free_kick_shot', 'shot']","{'x': 75, 'y': 23}",Cádiz,Real Betis,Martín Calderón,0,25.0,23.0,27.0,32.033608913139965,0.18750106390167948,6.006335751824066,1026.1521000000002,32871.3550567973,15.533608913139965,241.29300586638135,3748.151186604355
1797946,5241342,free_kick,"['free_kick_shot', 'shot']","{'x': 72, 'y': 52}",Elche,Athletic Bilbao,Fidel,0,28.0,52.0,2.0,29.431438972636045,0.24718962866657887,7.2751464707689815,866.2095999999998,25493.794979911476,12.931438972636045,167.22211390301035,2162.422560811972
1798881,5241341,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 72, 'y': 42}",Villarreal,Granada,Alberto Moreno,0,28.0,42.0,8.0,29.8990568413119,0.2397007678734281,7.166826883553735,893.9535999999999,26728.369499895398,13.3990568413119,179.53472423670723,2405.5959750368975
1803046,5241339,free_kick,"['free_kick_shot', 'goal', 'opportunity', 'shot']","{'x': 75, 'y': 52}",Real Sociedad,Barcelona,Mikel Oyarzabal,1,25.0,52.0,2.0,26.2852068662204,0.27635248679538477,7.26398228341113,690.9121,18160.767474874756,9.785206866220399,95.75027341472685,936.9362328602656
1804551,5241338,free_kick,"['free_kick_shot', 'shot']","{'x': 72, 'y': 52}",Atlético Madrid,Celta de Vigo,L. Suárez,0,28.0,52.0,2.0,29.431438972636045,0.24718962866657887,7.2751464707689815,866.2095999999998,25493.794979911476,12.931438972636045,167.22211390301035,2162.422560811972
1804571,5241338,free_kick,"['free_kick_shot', 'carry', 'shot']","{'x': 78, 'y': 61}",Celta de Vigo,Atlético Madrid,Iago Aspas,0,22.0,61.0,11.0,24.280864893985964,0.28546311038552713,6.9312912154879855,589.5604,14315.036419244323,7.780864893985964,60.5418584984632,471.0680214073581
1806340,5241334,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 73, 'y': 44}",Espanyol,Osasuna,Adri Embarba,0,27.0,44.0,6.0,28.642082675671475,0.25170691862348576,7.209410373252391,820.3689,23497.073858349664,12.142082675671475,147.43017170284136,1790.109333704341
1807222,5241337,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 70, 'y': 43}",Real Madrid,Deportivo Alavés,G. Bale,0,30.0,43.0,7.0,31.857614474407843,0.22628861558792154,7.209015475347481,1014.9076000000001,32332.535047946527,15.357614474407843,235.85632234454127,3622.190469919129
1807372,5241337,free_kick,"['free_kick_shot', 'shot']","{'x': 67, 'y': 56}",Real Madrid,Deportivo Alavés,D. Alaba,0,33.0,56.0,6.0,34.889380905943284,0.20764813442209992,7.244714856261157,1217.2688999999998,42469.75831705858,18.389380905943284,338.16933010387146,6218.724621987765
1807758,5241337,free_kick,"['free_kick_shot', 'shot']","{'x': 81, 'y': 31}",Deportivo Alavés,Real Madrid,J. Guidetti,0,19.0,31.0,19.0,23.768233001214035,0.2588384824341347,6.15213336017516,564.9289,13427.361724319542,7.2682330012140355,52.827210959936785,383.96047806110835
1809530,5241335,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 72, 'y': 67}",Mallorca,Real Betis,T. Kubo,0,28.0,67.0,17.0,31.591036703470177,0.21519019293421235,6.798081283211531,997.9935999999999,31527.652447428332,15.091036703470177,227.73938878548404,3436.8234749876037
1810335,5241336,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 82, 'y': 71}",Levante,Cádiz,José Campaña,0,18.0,71.0,21.0,23.688148935702003,0.2474082511576888,5.860643501344899,561.1283999999999,13292.093111252167,7.188148935702003,51.66948512183384,371.4079544867804
1811144,5241336,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 77, 'y': 71}",Cádiz,Levante,Iza Carcelén,0,23.0,71.0,21.0,28.056031437108135,0.22461527894933872,6.30181332745746,787.1409,22084.04983583359,11.556031437108135,133.5418625754315,1543.213962091661
1811568,5241333,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 77, 'y': 45}",Getafe,Valencia,E. Ünal,0,23.0,45.0,5.0,24.38816311246093,0.29517975083275555,7.198891910804817,594.7825,14505.652626437293,7.88816311246093,62.223117288789304,490.82609853975777
1811594,5241333,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 76, 'y': 51}",Getafe,Valencia,D. Suárez,0,24.0,51.0,1.0,25.209172933676346,0.28825649128270564,7.266707738000495,635.5024000000001,16020.48990136636,8.709172933676346,75.84969318868065,660.5880949465126
1811860,5241333,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 75, 'y': 36}",Valencia,Getafe,Maxi Gómez,0,25.0,36.0,14.0,27.922981574323327,0.2456855896933121,6.860274194083115,779.6929,21771.35048033072,11.422981574323327,130.48450804733022,1490.522131159297
1812030,5241333,free_kick,"['free_kick_shot', 'shot']","{'x': 74, 'y': 43}",Getafe,Valencia,Sandro Ramírez,0,26.0,43.0,7.0,27.711867493909537,0.2588967785051639,7.174513220535149,767.9476000000001,21281.262133465843,11.211867493909537,125.70597270098533,1409.398709116457
1812766,5241333,free_kick,"['free_kick_shot', 'shot']","{'x': 75, 'y': 67}",Getafe,Valencia,M. Arambarri,0,25.0,67.0,17.0,28.68267944247887,0.23311094316356645,6.686246457294488,822.6961000000001,23597.128514877542,12.182679442478872,148.4176783981973,1808.1249995221588
1813344,5241254,free_kick,"['free_kick_shot', 'shot']","{'x': 75, 'y': 25}",Angers SCO,Montpellier,A. Fulgini,0,25.0,25.0,25.0,31.2739907910711,0.1966145985681355,6.148923145010011,978.0625,30587.917618091975,14.7739907910711,218.27080389465365,3224.730846699299
1813558,5241254,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 89, 'y': 19}",Montpellier,Angers SCO,F. Mollet,0,11.0,19.0,31.0,24.036823833443552,0.1486993332650328,3.5742596778421056,577.7689,13887.729265742464,7.5368238334435524,56.80371349636277,428.1195817074861
1815475,5241255,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 70, 'y': 59}",Bordeaux,Brest,D. Ignatenko,0,30.0,59.0,9.0,32.08900746361595,0.22310299982799447,7.159153826635623,1029.7044,33042.192176918186,15.58900746361595,243.0171537006738,3788.396222826508
1815946,5241255,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 76, 'y': 38}",Brest,Bordeaux,Y. Belaïli,0,24.0,38.0,12.0,26.48821624798469,0.2618716806052822,6.936513705095893,701.6256000000001,18584.81061792201,9.988216247984688,99.76446381650533,996.469038463499
1818629,5241257,free_kick,"['free_kick_shot', 'shot']","{'x': 78, 'y': 44}",Monaco,Lens,Caio Henrique,0,22.0,44.0,6.0,23.457544628541154,0.30512837046270075,7.157562367562841,550.2564,12907.66406014039,6.957544628541154,48.40742725814186,336.7968355013815
1820315,5241258,free_kick,"['free_kick_shot', 'shot']","{'x': 80, 'y': 67}",Rennes,Lille,L. Majer,0,20.0,67.0,17.0,23.971516430964478,0.26733814384265375,6.408500707747719,574.6335999999999,13774.838784184267,7.471516430964478,55.823557778172166,417.08662917450823
1825771,5241261,free_kick,"['free_kick_shot', 'shot']","{'x': 72, 'y': 16}",Saint-Étienne,Nantes,W. Khazri,0,28.0,16.0,34.0,37.4017967482847,0.1540974644740909,5.763522045685971,1398.8944000000001,52321.164021113684,20.901796748284703,436.885107306605,9131.683715275209
1829523,5241263,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 75, 'y': 35}",Nice,Reims,A. Delort,0,25.0,35.0,15.0,28.162075562713767,0.24162410756060862,6.804636374895138,793.1025,22335.412533977193,11.662075562713767,136.00400643044563,1586.088999823666
1834046,5241246,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 71, 'y': 35}",Metz,Angers SCO,F. Boulaya,0,29.0,35.0,15.0,32.11296467160888,0.21558270392084564,6.922999754820033,1031.2424999999998,33116.25397036162,15.612964671608879,243.76466583690694,3805.889115898172
1834309,5241246,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 81, 'y': 63}",Angers SCO,Metz,N. Bentaleb,0,19.0,63.0,13.0,21.820818041494228,0.30568556327155766,6.670309054060331,476.1481,10389.941050903197,5.320818041494228,28.31110463069047,150.63823629360863
1837130,5241248,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 68, 'y': 30}",Montpellier,PSG,F. Mollet,0,32.0,30.0,20.0,36.24803442946941,0.186910114095896,6.775124250964095,1313.92,47627.01739756845,19.748034429469413,389.98486382750934,7701.434517837595
1838170,5241248,free_kick,"['free_kick_shot', 'shot']","{'x': 71, 'y': 25}",Montpellier,PSG,J. Sambia,0,29.0,25.0,25.0,34.87409497033579,0.1832329806643629,6.390084369386693,1216.2025,42413.96148815982,18.37409497033579,337.60736597891895,6203.22980518157
1842930,5241251,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 93, 'y': 13}",Saint-Étienne,Reims,D. Bouanga,0,7.0,13.0,37.0,26.2116023928336,0.07969693886014535,2.0889844733280993,687.0481000000002,18008.631621951783,9.711602392833601,94.31522103649132,915.9519262986192
1843403,5241251,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 78, 'y': 38}",Saint-Étienne,Reims,W. Khazri,0,22.0,38.0,12.0,24.498889770763082,0.280558874232757,6.873380934037696,600.1956,14704.12584529701,7.998889770763082,63.98223756481827,511.78686556775824
1845946,5241253,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 90, 'y': 15}",Lens,Troyes,J. Clauss,0,10.0,15.0,35.0,26.013265846486867,0.11536165266112805,3.000933339164003,676.69,17602.9168656592,9.513265846486867,90.50222706593348,860.9717457773444
1846554,5241253,free_kick,"['free_kick_shot', 'goal', 'opportunity', 'shot']","{'x': 69, 'y': 40}",Lens,Troyes,J. Clauss,1,31.0,40.0,10.0,33.25270665675202,0.21475926921292254,7.141326980955748,1105.7425,36768.93099040362,16.752706656752018,280.65318032718335,4701.70040230583
1847699,5241240,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 93, 'y': 11}",Rennes,Nantes,B. Bourigeaud,0,7.0,11.0,39.0,27.519682047581874,0.07219491963580452,1.9867812338280657,757.3329000000001,20841.56061217312,11.019682047581874,121.43339242979825,1338.1573745356122
1849847,5241241,free_kick,"['free_kick_shot', 'goal', 'opportunity', 'shot']","{'x': 77, 'y': 64}",Nice,Saint-Étienne,A. Delort,1,23.0,64.0,14.0,25.958676776754242,0.26152954678824425,6.788960972647058,673.8529,17492.3296261785,9.458676776754242,89.46656636711002,846.2353335925256
1850186,5241241,free_kick,"['free_kick_shot', 'shot']","{'x': 82, 'y': 17}",Nice,Saint-Étienne,A. Delort,0,18.0,17.0,33.0,29.338772980477557,0.16183996479538487,4.748185986300276,860.7636,25253.74785025859,12.838772980477557,164.83409164424057,2116.2674820636375
1852121,5241238,free_kick,"['free_kick_shot', 'shot']","{'x': 69, 'y': 35}",Lorient,Olympique Marseille,A. Laurienté,0,31.0,35.0,15.0,34.11073877827919,0.20427190773049764,6.967865684335755,1163.5424999999998,39689.29427492591,17.61073877827919,310.13812031678646,5461.761422085449
1853187,5241238,free_kick,"['free_kick_shot', 'shot']","{'x': 72, 'y': 26}",Lorient,Olympique Marseille,E. Le Fée,0,28.0,26.0,24.0,33.62591857481368,0.19028285058201955,6.398435639854427,1130.7023999999997,38020.9068347464,17.12591857481368,293.2970870311483,5022.982030725488
1854561,5241234,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 82, 'y': 37}",Angers SCO,Bordeaux,A. Fulgini,0,18.0,37.0,13.0,20.865176730619847,0.3168254680996526,6.6106193846606125,435.3555999999999,9083.77153466504,4.365176730619847,19.05476788954498,83.177429398804
1857307,5241243,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 82, 'y': 28}",Lens,Reims,J. Clauss,0,18.0,28.0,22.0,24.104182209732816,0.239073746230652,5.762677140707059,581.0115999999999,14004.809472368399,7.604182209732816,57.82358707881705,439.7010921676769
1859555,5241239,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 78, 'y': 74}",Olympique Lyonnais,Metz,R. Faivre,0,22.0,74.0,24.0,28.28342977787524,0.2117546364439257,5.989147390001274,799.9523999999999,22625.397531042763,11.783429777875241,138.84921733011697,1636.1200021223713
1859664,5241239,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 81, 'y': 30}",Olympique Lyonnais,Metz,Thiago Mendes,0,19.0,30.0,20.0,24.144616377155383,0.25098819783751547,6.060013751980391,582.9625,14075.405924767445,7.6446163771553834,58.4401595538723,446.75260080910584
1859879,5241239,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 80, 'y': 33}",Metz,Olympique Lyonnais,N. de Préville,0,20.0,33.0,17.0,23.971516430964478,0.26733814384265375,6.408500707747719,574.6335999999999,13774.838784184267,7.471516430964478,55.823557778172166,417.08662917450823
1862623,5241237,free_kick,"['free_kick_shot', 'shot']","{'x': 81, 'y': 30}",Monaco,Lille,W. Ben Yedder,0,19.0,30.0,20.0,24.144616377155383,0.25098819783751547,6.060013751980391,582.9625,14075.405924767445,7.6446163771553834,58.4401595538723,446.75260080910584
1863609,5241237,free_kick,"['free_kick_shot', 'shot']","{'x': 71, 'y': 31}",Monaco,Lille,Y. Fofana,0,29.0,31.0,19.0,33.07761932183149,0.2033914601359766,6.727705291689299,1094.1289,36191.17924321424,16.57761932183149,274.8174623795608,4555.819274320106
1864627,5241228,free_kick,"['free_kick_shot', 'shot']","{'x': 77, 'y': 64}",Olympique Lyonnais,Olympique Marseille,Emerson Palmieri,0,23.0,64.0,14.0,25.958676776754242,0.26152954678824425,6.788960972647058,673.8529,17492.3296261785,9.458676776754242,89.46656636711002,846.2353335925256
1864797,5241228,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 79, 'y': 40}",Olympique Marseille,Olympique Lyonnais,D. Payet,0,21.0,40.0,10.0,23.074715599547485,0.3014868439338881,6.956723180779625,532.4425,12285.959260612062,6.574715599547485,43.22688521493304,284.2044765424688
1865275,5241224,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 75, 'y': 39}",Bordeaux,Nice,M. Niang,0,25.0,39.0,11.0,27.294924436605427,0.25683678499768875,7.010340639052589,745.0129000000001,20335.070809796278,10.794924436605427,116.530393592021,1257.936793393756
1869851,5241227,free_kick,"['free_kick_shot', 'carry', 'shot']","{'x': 75, 'y': 51}",Reims,Lorient,A. Gravillon,0,25.0,51.0,1.0,26.25880614194027,0.2768909612705452,7.270826074458737,689.5249,18106.10067914075,9.75880614194027,95.23429731597112,929.3730455704647
1871871,5241229,free_kick,"['free_kick_shot', 'shot']","{'x': 76, 'y': 32}",Angers SCO,Monaco,M. Pereira Lage,0,24.0,32.0,18.0,28.015310100014954,0.2347029410650862,6.575275675323924,784.8575999999999,21988.029048353495,11.515310100014954,132.6023666995064,1526.9573725407129
1872004,5241230,free_kick,"['free_kick_shot', 'shot']","{'x': 66, 'y': 49}",Montpellier,Metz,F. Mollet,0,34.0,49.0,1.0,35.70647560317316,0.20425531815530112,7.293237534530632,1274.9524000000001,45524.05676580707,19.20647560317316,368.88870509528584,7085.051914698746
1873036,5241230,free_kick,"['free_kick_shot', 'shot']","{'x': 71, 'y': 26}",Montpellier,Metz,F. Mollet,0,29.0,26.0,24.0,34.547719172182696,0.18667043944860387,6.449037919818301,1193.5448999999999,41234.25402459087,18.047719172182696,325.72016731797083,5878.506108471098
1873245,5241230,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 79, 'y': 58}",Montpellier,Metz,F. Mollet,0,21.0,58.0,8.0,22.711144841244796,0.3108541749994547,7.059854192918273,515.7961000000001,11714.319935649186,6.211144841244796,38.57832023892184,239.61553473586906
1873591,5241230,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 75, 'y': 35}",Metz,Montpellier,P. Sarr,0,25.0,35.0,15.0,28.162075562713767,0.24162410756060862,6.804636374895138,793.1025,22335.412533977193,11.662075562713767,136.00400643044563,1586.088999823666
1876535,5241231,free_kick,"['free_kick_shot', 'shot']","{'x': 71, 'y': 43}",Saint-Étienne,Rennes,D. Bouanga,0,29.0,43.0,7.0,30.819800453604497,0.2336686629060597,7.201621563025335,949.8601,29274.498740840812,14.319800453604497,205.05668503105156,2936.3708113222865
1876625,5241231,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 66, 'y': 45}",Rennes,Saint-Étienne,B. Santamaria,0,34.0,45.0,5.0,35.861539286539276,0.20252271060351595,7.2627761427244115,1286.05,46119.73259945383,19.361539286539276,374.86920354420386,7258.044811734791
1877423,5241226,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 77, 'y': 37}",Nantes,Lens,W. Cyprien,0,23.0,37.0,13.0,25.717077983316845,0.26633568683229386,6.849375628006355,661.3681,17008.455003378094,9.217077983316845,84.95452655054412,783.0324962521264
1877463,5241226,free_kick,"['free_kick_shot', 'shot']","{'x': 73, 'y': 64}",Lens,Nantes,J. Clauss,0,27.0,64.0,14.0,29.905733563984015,0.23134656414967567,6.918588708403337,894.3529000000001,26746.27953957644,13.405733563984015,179.71369238852756,2409.1938779603825
1878135,5241226,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 74, 'y': 51}",Lens,Nantes,J. Clauss,0,26.0,51.0,1.0,27.308467551292587,0.2663820946402341,7.274486787728184,745.7524000000002,20365.355216698572,10.808467551292587,116.82297080734477,1262.6772892167871
