,matchId,Type,SecondaryType,location,team,opponentTeam,Player,goal,X,Y,C,distance,angle,arc_length,distance_squared,distance_cube,adj_distance,adj_distance_squared,adj_distance_cube
1659822,5241426,free_kick,['free_kick_cross'],"{'x': 68, 'y': 36}",Rayo Vallecano,Real Betis,Ó. Trejo,0,32.0,36.0,14.0,34.92263449397826,0.20114980026757315,7.024680953281187,1219.5904,42591.309771564745,18.422634493978258,339.39346169871754,6252.5216945214825
1661177,5241425,free_kick,['free_kick_cross'],"{'x': 77, 'y': 7}",Barcelona,Real Madrid,M. Depay,0,23.0,7.0,43.0,37.92360874178511,0.12344092962724644,4.681325517905924,1438.2001,54541.73788479622,21.42360874178511,458.9710115210914,9832.815374649208
1661285,5241425,free_kick,['free_kick_cross'],"{'x': 84, 'y': 6}",Barcelona,Real Madrid,M. Depay,0,16.0,6.0,44.0,34.31393885872038,0.10525445654347028,3.61169498644048,1177.4464000000003,40402.82377902043,17.813938858720377,317.33641766222786,5653.01154188028
1662746,5241430,free_kick,['free_kick_cross'],"{'x': 80, 'y': 12}",Levante,Sevilla,José Luis Morales,0,20.0,12.0,38.0,33.29723111611535,0.13943314563665413,4.642737675510642,1108.7056000000002,36916.826602931345,16.79723111611535,282.14697316819365,4739.287917018545
1662920,5241430,free_kick,['free_kick_cross'],"{'x': 85, 'y': 90}",Levante,Sevilla,Jorge de Frutos,0,15.0,90.0,40.0,31.430916308628355,0.11775862670304618,3.7012615405224527,987.9024999999999,31050.68079858472,14.930916308628355,222.93226181526418,3328.5829436569343
1663453,5241430,free_kick,['free_kick_cross'],"{'x': 82, 'y': 84}",Sevilla,Levante,E. Lamela,0,18.0,84.0,34.0,29.862089679056286,0.1562256770643945,4.665225178668235,891.7443999999999,26629.35124359624,13.362089679056286,178.54544059114252,2385.740188965463
1663576,5241430,free_kick,['free_kick_cross'],"{'x': 97, 'y': 84}",Levante,Sevilla,E. Bardhi,0,3.0,84.0,34.0,23.333600236568724,0.0433914631621606,1.0124790551056537,544.4569,12704.139650641475,6.833600236568724,46.69809219323213,319.1160938589791
1666710,5241432,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 72, 'y': 66}",Espanyol,Elche,Adri Embarba,0,28.0,66.0,16.0,31.348594864842028,0.21847170879486214,6.848781088439878,982.7343999999999,30807.34256534361,14.848594864842028,220.48076946021303,3273.8296212033383
1667282,5241428,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 68, 'y': 18}",Cádiz,Deportivo Alavés,T. Alarcón,0,32.0,18.0,32.0,40.030708212571014,0.1535596006724087,6.147099567756117,1602.4576000000004,64147.51260861685,23.530708212571014,553.694228985157,13028.817341234208
1667370,5241428,free_kick,['free_kick_cross'],"{'x': 67, 'y': 10}",Cádiz,Deportivo Alavés,T. Alarcón,0,33.0,10.0,40.0,44.050681039003244,0.1308664514784029,5.76475631278132,1940.4624999999999,85478.69465564683,27.550681039003244,759.0400257128929,20912.069644252733
1667802,5241428,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 77, 'y': 79}",Cádiz,Deportivo Alavés,A. Espino,0,23.0,79.0,29.0,31.178532678751896,0.18234423848611805,5.685225798421561,972.1008999999999,30308.679677694126,14.678532678751896,215.45932160118733,3162.6266930647425
1668372,5241428,free_kick,['free_kick_cross'],"{'x': 72, 'y': 82}",Deportivo Alavés,Cádiz,Toni Moya,0,28.0,82.0,32.0,36.57673577562656,0.16107934415672245,5.891756610131654,1337.8575999999998,48934.46394061388,20.07673577562656,403.0753194043234,8092.436685356882
1668457,5241428,free_kick,['free_kick_cross'],"{'x': 78, 'y': 95}",Cádiz,Deportivo Alavés,A. Espino,0,22.0,95.0,45.0,38.34018779296732,0.11557149961413893,4.431032998720937,1469.9700000000003,56358.92585002819,21.84018779296732,476.99380283207876,10417.634229934227
1668672,5241428,free_kick,['free_kick_cross'],"{'x': 86, 'y': 7}",Cádiz,Deportivo Alavés,Alberto Perea,0,14.0,7.0,43.0,32.72716914125021,0.10138780495270718,3.3181358415473334,1071.0675999999999,35053.01050691292,16.227169141250208,263.321018338743,4272.9547030290305
1668869,5241431,free_kick,['free_kick_cross'],"{'x': 67, 'y': 43}",Valencia,Mallorca,D. Wass,0,33.0,43.0,7.0,34.97542136987058,0.2066456435257364,7.2275184565606985,1223.2800999999997,42784.73695087741,18.47542136987058,341.34119479427056,6306.422404719223
1669027,5241431,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 74, 'y': 6}",Mallorca,Valencia,Kang-In Lee,0,26.0,6.0,44.0,40.503041861075076,0.12220522341957124,4.949683279804926,1640.4964,66445.09436214296,24.003041861075076,576.1460185845224,13829.257002176031
1669388,5241431,free_kick,['free_kick_cross'],"{'x': 66, 'y': 68}",Valencia,Mallorca,D. Wass,0,34.0,68.0,18.0,37.74,0.18314096859475268,6.911740154765966,1424.3076,53753.36882400001,21.240000000000002,451.1376000000001,9582.162624000002
1670779,5241429,free_kick,['free_kick_cross'],"{'x': 82, 'y': 93}",Osasuna,Granada,Roberto Torres,0,18.0,93.0,43.0,34.81648460140684,0.11489788225785244,4.000340348364776,1212.1875999999997,42204.110909416304,18.31648460140684,335.493608153574,6145.063507615358
1670886,5241429,free_kick,['free_kick_cross'],"{'x': 63, 'y': 9}",Osasuna,Granada,Rubén García,0,37.0,9.0,41.0,47.81858320778649,0.1244543277820392,5.951229628614575,2286.6169,109342.78049698079,31.31858320778649,980.8536541430458,30718.946781940413
1671017,5241429,free_kick,['free_kick_cross'],"{'x': 79, 'y': 93}",Osasuna,Granada,Roberto Torres,0,21.0,93.0,43.0,36.62212582579007,0.12096687904084365,4.430064264986904,1341.1801,49116.866377245715,20.12212582579007,404.8999477489278,8147.44769545975
1671398,5241429,free_kick,['free_kick_cross'],"{'x': 71, 'y': 3}",Osasuna,Granada,Cote,0,29.0,3.0,47.0,44.14344911762107,0.11467063365270318,5.061957281933469,1948.6441000000002,86019.8716767025,27.643449117621067,764.160279118505,21124.025793519504
1671520,5241429,free_kick,['free_kick_cross'],"{'x': 71, 'y': 84}",Granada,Osasuna,Rubén Rochina,0,29.0,84.0,34.0,38.232667968636456,0.15269806706071762,5.838054497385,1461.7369,55886.10155520395,21.732667968636456,472.308857034997,10264.531568587774
1671954,5241429,free_kick,['free_kick_cross'],"{'x': 76, 'y': 98}",Osasuna,Granada,Jon Moncayola,0,24.0,98.0,48.0,41.236023086616875,0.10891082029285669,4.49104909997862,1700.4096,70118.12952230497,24.736023086616875,611.870838141643,15135.251178299299
1672380,5241417,free_kick,['free_kick_cross'],"{'x': 62, 'y': 3}",Cádiz,Espanyol,T. Alarcón,0,38.0,3.0,47.0,51.12192875860613,0.11186249285872678,5.718626390683918,2613.451600000001,133604.68650926524,34.62192875860613,1198.6779509659982,41500.54262285677
1672970,5241417,free_kick,['free_kick_cross'],"{'x': 63, 'y': 83}",Cádiz,Espanyol,T. Alarcón,0,37.0,83.0,33.0,44.86508776320404,0.1412803851954356,6.33855688101249,2012.8761000000006,90307.8628829559,28.365087763204038,804.5782038142675,22821.93136355276
1673183,5241417,free_kick,"['free_kick_cross', 'carry']","{'x': 74, 'y': 6}",Espanyol,Cádiz,Adri Embarba,1,26.0,6.0,44.0,40.503041861075076,0.12220522341957124,4.949683279804926,1640.4964,66445.09436214296,24.003041861075076,576.1460185845224,13829.257002176031
1673252,5241417,free_kick,['free_kick_cross'],"{'x': 70, 'y': 4}",Cádiz,Espanyol,Alberto Perea,0,30.0,4.0,46.0,44.39243629268392,0.11726509193439431,5.205683123053323,1970.6884000000002,87483.65924973121,27.892436292683918,777.988002341431,21699.980791780792
1673609,5241417,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 90, 'y': 10}",Cádiz,Espanyol,Alberto Perea,0,10.0,10.0,40.0,29.15630292063793,0.09160440515824633,2.670845785658678,850.0899999999999,24785.481549805096,12.65630292063793,160.18200361894822,2027.3119602361298
1673827,5241413,free_kick,['free_kick_cross'],"{'x': 58, 'y': 29}",Deportivo Alavés,Real Betis,Víctor Laguardia,0,42.0,29.0,21.0,46.3543784339732,0.150040296138549,6.955024667551708,2148.7284,99602.96940542574,29.854378433973203,891.2839116788842,26608.72719137336
1673986,5241413,free_kick,['free_kick_cross'],"{'x': 76, 'y': 76}",Deportivo Alavés,Real Betis,Toni Moya,0,24.0,76.0,26.0,30.783476087017853,0.19494338482753543,6.001035025160756,947.6224,29171.111489922467,14.283476087017853,204.01768912841084,2914.0817839942983
1674388,5241413,free_kick,['free_kick_cross'],"{'x': 63, 'y': 35}",Deportivo Alavés,Real Betis,Toni Moya,0,37.0,35.0,15.0,40.166683955736254,0.17590535754108985,7.065534902473743,1613.3625000000002,64803.42164353654,23.666683955736254,560.1119294607038,13255.992014384115
1674417,5241413,free_kick,['free_kick_cross'],"{'x': 52, 'y': 8}",Deportivo Alavés,Real Betis,Víctor Laguardia,0,48.0,8.0,42.0,57.929557222544005,0.1099319218268769,6.3683075560543,3355.8336000000004,194401.95456053587,41.429557222544005,1716.4082116560483,71110.03222204867
1674496,5241413,free_kick,['free_kick_cross'],"{'x': 69, 'y': 26}",Deportivo Alavés,Real Betis,Toni Moya,0,31.0,26.0,24.0,36.41215319093338,0.1795871232375504,6.539153842444717,1325.8449,48276.86760621775,19.91215319093338,396.4938446991984,7895.046174912589
1674851,5241413,free_kick,['free_kick_cross'],"{'x': 69, 'y': 62}",Real Betis,Deportivo Alavés,N. Fekir,0,31.0,62.0,12.0,33.55723617939952,0.21094888019253014,7.078861394400587,1126.0881,37788.40433051126,17.057236179399517,290.9493060798158,4962.791030035819
1676455,5241414,free_kick,['free_kick_cross'],"{'x': 71, 'y': 68}",Valencia,Barcelona,Carlos Soler,0,29.0,68.0,18.0,32.817984398801826,0.20657150671128666,6.779260484487993,1077.0201,35345.62883899599,16.317984398801826,266.2766148395398,4345.097646717373
1677312,5241422,free_kick,['free_kick_cross'],"{'x': 68, 'y': 65}",Villarreal,Osasuna,Dani Parejo,0,32.0,65.0,15.0,35.11409973215888,0.1989963847153277,6.987578899233074,1233.0000000000002,43295.6849697519,18.614099732158877,346.4847088387572,6449.500925992656
1677991,5241422,free_kick,['free_kick_cross'],"{'x': 93, 'y': 84}",Villarreal,Osasuna,Dani Parejo,0,7.0,84.0,34.0,24.260191672779506,0.09327104038687557,2.2627733173051596,588.5569,14278.503204336923,7.760191672779506,60.22057479827638,467.32320307957974
1678038,5241422,free_kick,['free_kick_cross'],"{'x': 86, 'y': 84}",Villarreal,Osasuna,Dani Parejo,0,14.0,84.0,34.0,27.39752543570313,0.14493398065229,3.9708324214188204,750.6244,20565.2510916594,10.89752543570313,118.7560606217967,1294.1471912699324
1678550,5241422,free_kick,['free_kick_cross'],"{'x': 61, 'y': 82}",Osasuna,Villarreal,J. Martínez,0,39.0,82.0,32.0,46.37240666603363,0.13935907955693144,6.462415909818159,2150.4001000000007,99719.22793187942,29.872406666033633,892.3606800208906,26656.96112636236
1679036,5241415,free_kick,['free_kick_cross'],"{'x': 87, 'y': 85}",Celta de Vigo,Sevilla,Iago Aspas,0,13.0,85.0,35.0,27.436517636172418,0.13432616263144606,3.685442130037034,752.7625000000002,20653.181607099243,10.936517636172418,119.60741800631034,1308.0886364430594
1679433,5241415,free_kick,['free_kick_cross'],"{'x': 82, 'y': 97}",Sevilla,Celta de Vigo,Joan Jordán,0,18.0,97.0,47.0,37.13019795260995,0.10099010205722683,3.7497824806391136,1378.6516,51189.606815682426,20.630197952609947,425.60506756387167,8780.316793476604
1679619,5241415,free_kick,['free_kick_cross'],"{'x': 77, 'y': 12}",Sevilla,Celta de Vigo,Joan Jordán,0,23.0,12.0,38.0,35.36846193998263,0.14188726898889426,5.018334473001784,1250.9280999999999,44243.40289450478,18.86846193998263,356.0188559805731,6717.5282339856
1680280,5241415,free_kick,['free_kick_cross'],"{'x': 84, 'y': 93}",Celta de Vigo,Sevilla,Denis Suárez,0,16.0,93.0,43.0,33.72265707206358,0.10899292872262978,3.675531158593113,1137.2176,38349.99914111518,17.222657072063583,296.6199166219018,5108.583104723107
1680465,5241421,free_kick,['free_kick_cross'],"{'x': 61, 'y': 5}",Rayo Vallecano,Elche,Ó. Trejo,0,39.0,5.0,45.0,51.12007922529072,0.11478905698528563,5.868025687284213,2613.2625000000003,133590.18603648132,34.62007922529072,1198.5498855654064,41493.891993737496
1680708,5241421,free_kick,['free_kick_cross'],"{'x': 66, 'y': 86}",Rayo Vallecano,Elche,Ó. Trejo,0,34.0,86.0,36.0,43.28695415480281,0.13955611590140493,6.040959191046462,1873.7604,81109.38053188496,26.786954154802807,717.5409128915073,19220.73553782016
1680726,5241421,free_kick,['free_kick_cross'],"{'x': 67, 'y': 82}",Rayo Vallecano,Elche,Isi Palazón,0,33.0,82.0,32.0,40.916012757843355,0.15155617890277195,6.201074549515807,1674.1201,68498.319369762,24.416012757843355,596.1416789911694,14555.402839730552
1680767,5241421,free_kick,['free_kick_cross'],"{'x': 68, 'y': 36}",Rayo Vallecano,Elche,Isi Palazón,0,32.0,36.0,14.0,34.92263449397826,0.20114980026757315,7.024680953281187,1219.5904,42591.309771564745,18.422634493978258,339.39346169871754,6252.5216945214825
1681446,5241421,free_kick,['free_kick_cross'],"{'x': 68, 'y': 87}",Elche,Rayo Vallecano,Gerard Gumbau,0,32.0,87.0,37.0,41.97601219744439,0.1397405768346659,5.865752157689851,1761.9856000000002,73961.12903732139,25.47601219744439,649.0271974843354,16534.62479958408
1681679,5241421,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 63, 'y': 68}",Rayo Vallecano,Elche,Unai López,0,37.0,68.0,18.0,40.732543500252966,0.1711086816515823,6.969691818644012,1659.1401,67580.99629626406,24.232543500252966,587.2161644916523,14229.741250095665
1681786,5241421,free_kick,['free_kick_cross'],"{'x': 65, 'y': 73}",Elche,Rayo Vallecano,Lucas Pérez,0,35.0,73.0,23.0,39.93960565654098,0.16845651318791205,6.7280867070011015,1595.1721,63710.54462831635,23.439605656540976,549.4151133341477,12878.07359829619
1681814,5241421,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 66, 'y': 11}",Elche,Rayo Vallecano,Lucas Pérez,0,34.0,11.0,39.0,44.472467887446946,0.13225310009502253,5.881621746991196,1977.8003999999999,87957.66477677971,27.972467887446946,782.4589597142506,21887.30812385202
1681908,5241421,free_kick,['free_kick_cross'],"{'x': 70, 'y': 86}",Elche,Rayo Vallecano,Lucas Pérez,0,30.0,86.0,36.0,39.89386418987261,0.14508350782773766,5.787941757470086,1591.5204,63491.89869301173,23.39386418987261,547.272881734204,12802.827470090182
1681976,5241421,free_kick,['free_kick_cross'],"{'x': 46, 'y': 49}",Elche,Rayo Vallecano,Omar Mascarell,0,54.0,49.0,1.0,56.70407745480038,0.1289032545196138,7.309340128456027,3215.3524,182323.5915340783,40.20407745480038,1616.367843991588,64984.57799528649
1682254,5241420,free_kick,['free_kick_cross'],"{'x': 68, 'y': 94}",Mallorca,Real Sociedad,Kang-In Lee,0,32.0,94.0,44.0,44.99073682437308,0.12171267353797192,5.475942863337733,2024.1663999999998,91068.73779113869,28.49073682437308,811.7220847956883,23126.560292445403
1682681,5241420,free_kick,['free_kick_cross'],"{'x': 76, 'y': 10}",Real Sociedad,Mallorca,A. Januzaj,0,24.0,10.0,40.0,37.079374320503305,0.13466738645843163,4.993382431256064,1374.8799999999999,50979.69016577358,20.579374320503305,423.5106474233909,8715.58414204466
1682841,5241420,free_kick,['free_kick_cross'],"{'x': 59, 'y': 71}",Mallorca,Real Sociedad,Kang-In Lee,0,41.0,71.0,21.0,45.35659709457931,0.1529797477329099,6.938640781551976,2057.2209,93308.53949584783,28.856597094579307,832.7031958788829,24028.980622845476
1683010,5241420,free_kick,['free_kick_cross'],"{'x': 60, 'y': 93}",Real Sociedad,Mallorca,A. Januzaj,0,40.0,93.0,43.0,51.17594747535213,0.1174497839006674,6.010603971892014,2618.9776,134028.6600967238,34.67594747535213,1202.4213333133798,41695.09899721764
1683088,5241420,free_kick,['free_kick_cross'],"{'x': 66, 'y': 56}",Mallorca,Real Sociedad,Kang-In Lee,0,34.0,56.0,6.0,35.93238650576942,0.20173825110709173,7.248936811777986,1291.1364000000005,46393.61215646773,19.432386505769422,377.61764530960954,7338.0120350548805
1683410,5241420,free_kick,['free_kick_cross'],"{'x': 74, 'y': 16}",Real Sociedad,Mallorca,Portu,0,26.0,16.0,34.0,35.774633471218124,0.15650446259628506,5.598889785992064,1279.8244000000002,45785.24881752166,19.274633471218124,371.511495449802,7160.747905139054
1683762,5241418,free_kick,['free_kick_cross'],"{'x': 77, 'y': 90}",Levante,Getafe,José Luis Morales,0,23.0,90.0,40.0,36.37392610098613,0.13416845734667937,4.8802335526114256,1323.0625000000002,48124.97760198597,19.873926100986132,394.97293866745787,7849.662994966386
1683779,5241418,free_kick,['free_kick_cross'],"{'x': 69, 'y': 82}",Getafe,Levante,D. Suárez,0,31.0,82.0,32.0,39.15354517792738,0.15552846016083327,6.089490591360664,1533.0001000000002,60022.388673117195,22.653545177927377,513.1831091283967,11625.41674718937
1684271,5241418,free_kick,['free_kick_cross'],"{'x': 65, 'y': 83}",Levante,Getafe,N. Radoja,0,35.0,83.0,33.0,43.0594484404991,0.1451165453627101,6.248638402908964,1854.1161,79837.21661064927,26.559448440499096,705.4043014635299,18735.149174426904
1684296,5241418,free_kick,['free_kick_cross'],"{'x': 66, 'y': 39}",Getafe,Levante,D. Suárez,0,34.0,39.0,11.0,36.47520253542124,0.19587292509384666,7.14450461400345,1330.4404,48528.08305130685,19.97520253542124,399.0087163310991,7970.279922112145
1684420,5241418,free_kick,['free_kick_cross'],"{'x': 74, 'y': 30}",Getafe,Levante,David Timor,0,26.0,30.0,20.0,30.5,0.21460200154302522,6.545361047062269,930.25,28372.625,14.0,196.0,2744.0
1684628,5241418,free_kick,['free_kick_cross'],"{'x': 73, 'y': 92}",Getafe,Levante,David Timor,0,27.0,92.0,42.0,40.24172088765589,0.12850459288905167,5.171245959823066,1619.3961000000002,65167.28586275849,23.741720887655887,563.6693107073559,13382.479447751426
1685872,5241408,free_kick,['free_kick_cross'],"{'x': 69, 'y': 68}",Sevilla,Granada,M. Acuña,0,31.0,68.0,18.0,34.77528001325079,0.19665664354994952,6.838789845915545,1209.3201000000001,42054.44510315245,18.275280013250793,333.9858595627239,6103.6851039750345
1685927,5241408,free_kick,['free_kick_cross'],"{'x': 73, 'y': 86}",Granada,Sevilla,Rubén Rochina,0,27.0,86.0,36.0,37.45654682428694,0.14824408406455125,5.552711476187393,1402.9929,52551.26925299212,20.95654682428694,439.176854798531,9203.63032172848
1686096,5241408,free_kick,['free_kick_cross'],"{'x': 67, 'y': 25}",Sevilla,Granada,M. Acuña,0,33.0,25.0,25.0,38.59562799074527,0.1701536957693648,6.567188743164851,1489.6225,57492.915856643944,22.09562799074527,488.2167763054059,10787.456268085149
1686670,5241408,free_kick,['free_kick_cross'],"{'x': 62, 'y': 88}",Granada,Sevilla,Luis Milla,0,38.0,88.0,38.0,47.53646600242807,0.12929531671577996,6.146242427332844,2259.7156,107418.89379455634,31.03646600242807,963.2622219198735,29896.255202039476
1686990,5241408,free_kick,['free_kick_cross'],"{'x': 48, 'y': 51}",Sevilla,Granada,M. Acuña,0,52.0,51.0,1.0,54.60423426804922,0.13384506308365834,7.308507180241906,2981.6224000000007,162809.20802846318,38.10423426804922,1451.9326691543763,55324.782566892354
1687505,5241406,free_kick,['free_kick_cross'],"{'x': 67, 'y': 39}",Real Sociedad,Getafe,Mikel Oyarzabal,0,33.0,39.0,11.0,35.44817202621314,0.20126177526850758,7.134362032019107,1256.5729000000001,44543.21232267753,18.948172026213143,359.0332231349663,6803.02327508711
1687517,5241406,free_kick,['free_kick_cross'],"{'x': 64, 'y': 83}",Getafe,Real Sociedad,Carles Aleñà,0,36.0,83.0,33.0,43.95899907868695,0.14320080401810464,6.294964011899093,1932.3936,84946.08848206057,27.45899907868695,753.9966304033308,20703.992779578126
1687560,5241406,free_kick,['free_kick_cross'],"{'x': 66, 'y': 82}",Getafe,Real Sociedad,D. Suárez,0,34.0,82.0,32.0,41.808941627360056,0.14952993287326766,6.251688235041515,1747.9876000000006,73081.51153374922,25.308941627360056,640.5425262971187,16211.45340789552
1687627,5241406,free_kick,['free_kick_cross'],"{'x': 67, 'y': 26}",Real Sociedad,Getafe,Mikel Oyarzabal,0,33.0,26.0,24.0,38.30097779430702,0.17275391137730942,6.616643723542011,1466.9648999999997,56186.19005992781,21.800977794307023,475.2826327878679,10361.626123428088
1687697,5241406,free_kick,['free_kick_cross'],"{'x': 72, 'y': 14}",Getafe,Real Sociedad,Carles Aleñà,0,28.0,14.0,36.0,38.25742280917522,0.14732017157441657,5.636090092242691,1463.6304000000002,55994.727049162255,21.757422809175218,473.38544729721804,10299.647328556104
1687838,5241406,free_kick,['free_kick_cross'],"{'x': 69, 'y': 13}",Real Sociedad,Getafe,Mikel Oyarzabal,0,31.0,13.0,37.0,41.14034637676256,0.1409572351556421,5.799029478613888,1692.5281000000002,69631.19228640382,24.640346376762558,607.1466695668357,14960.304239624635
1687896,5241406,free_kick,['free_kick_cross'],"{'x': 63, 'y': 18}",Getafe,Real Sociedad,Carles Aleñà,0,37.0,18.0,32.0,44.52886816437176,0.1434072855905231,6.385764113870812,1982.8201000000006,88292.73482656646,28.028868164371758,785.6174505757326,22019.967949817055
1688285,5241406,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 66, 'y': 64}",Real Sociedad,Getafe,Mikel Oyarzabal,0,34.0,64.0,14.0,36.94753577709886,0.19097041548713675,7.055886258578418,1365.1204,50437.8348190475,20.447535777098857,418.1017193557377,8549.149864992993
1691221,5241409,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 74, 'y': 15}",Real Madrid,Espanyol,D. Alaba,0,26.0,15.0,35.0,36.21781329677428,0.1527187344992979,5.531138613015213,1311.73,47507.992235777725,19.71781329677428,388.79216120644867,7666.131245918123
1691959,5241409,free_kick,['free_kick_cross'],"{'x': 77, 'y': 16}",Real Madrid,Espanyol,D. Alaba,0,23.0,16.0,34.0,33.432871548821524,0.15872606278556667,5.306668068560031,1117.7568999999996,37369.82286050894,16.932871548821524,286.72213888888945,4855.029148008929
1692495,5241412,free_kick,['free_kick_cross'],"{'x': 73, 'y': 75}",Celta de Vigo,Elche,Iago Aspas,0,27.0,75.0,25.0,33.05635339840134,0.1899517760285052,6.279113037052248,1092.7224999999999,36121.42112638461,16.556353398401342,274.11283785275566,4538.309014528907
1692686,5241412,free_kick,['free_kick_cross'],"{'x': 91, 'y': 6}",Celta de Vigo,Elche,Nolito,0,9.0,6.0,44.0,31.37688480394445,0.0711115374564125,2.2312585190012357,984.5089000000002,30890.822343758067,14.87688480394445,221.32170146983327,3292.5774573796925
1693541,5241412,free_kick,['free_kick_cross'],"{'x': 61, 'y': 77}",Celta de Vigo,Elche,Denis Suárez,0,39.0,77.0,27.0,44.87752332738517,0.1487259460340886,6.674452112532238,2013.9921000000002,90382.97744891945,28.37752332738517,805.2838301962895,22851.96067656128
1693801,5241404,free_kick,['free_kick_cross'],"{'x': 70, 'y': 38}",Atlético Madrid,Barcelona,R. de Paul,0,30.0,38.0,12.0,32.53975414781126,0.21708234035550833,7.0638059849997274,1058.8356,34454.250106950225,16.03975414781126,257.27371312222846,4126.607107175068
1694512,5241404,free_kick,['free_kick_cross'],"{'x': 79, 'y': 86}",Barcelona,Atlético Madrid,M. Depay,0,21.0,86.0,36.0,32.946515749013585,0.14943214531056948,4.923268528883564,1085.4729000000002,35762.54999497745,16.446515749013585,270.4878802825519,4448.583182984291
1694552,5241404,free_kick,['free_kick_cross'],"{'x': 88, 'y': 12}",Barcelona,Atlético Madrid,M. Depay,0,12.0,12.0,38.0,28.74831473321523,0.11295388608864661,3.247233867616154,826.4656,23759.493184975563,12.248314733215231,150.0212138038973,1837.5070433291075
1695219,5241404,free_kick,['free_kick_cross'],"{'x': 72, 'y': 34}",Barcelona,Atlético Madrid,M. Depay,0,28.0,34.0,16.0,31.348594864842028,0.21847170879486214,6.848781088439878,982.7343999999999,30807.34256534361,14.848594864842028,220.48076946021303,3273.8296212033383
1695595,5241407,free_kick,['free_kick_cross'],"{'x': 71, 'y': 8}",Valencia,Cádiz,D. Wass,0,29.0,8.0,42.0,41.747767604986976,0.12817263730079181,5.350921475351742,1742.8761,72761.18638708604,25.247767604986976,637.4497690354298,16094.183628459154
1696233,5241407,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 74, 'y': 10}",Valencia,Cádiz,Gonçalo Guedes,0,26.0,10.0,40.0,38.537384446794,0.1349572916079973,5.200901030595477,1485.13,57233.02576346718,22.037384446794,485.64631325579813,10702.374510386173
1696381,5241407,free_kick,['free_kick_cross'],"{'x': 72, 'y': 24}",Cádiz,Valencia,T. Alarcón,0,28.0,24.0,26.0,34.30659411833241,0.18289174663243357,6.274392919311787,1176.9424000000001,40376.88521745604,17.806594118332413,317.0747940950305,5646.0221636040305
1696469,5241407,free_kick,['free_kick_cross'],"{'x': 73, 'y': 27}",Valencia,Cádiz,Gonçalo Guedes,0,27.0,27.0,23.0,32.37795700781629,0.1978922893554418,6.407348036928837,1048.3321,33942.85166371377,15.877957007816292,252.1095187420625,4002.984099847724
1696877,5241407,free_kick,['free_kick_cross'],"{'x': 69, 'y': 60}",Valencia,Cádiz,D. Wass,0,31.0,60.0,10.0,33.25270665675202,0.21475926921292254,7.141326980955748,1105.7425,36768.93099040362,16.752706656752018,280.65318032718335,4701.70040230583
1696958,5241407,free_kick,['free_kick_cross'],"{'x': 69, 'y': 86}",Valencia,Cádiz,Gonçalo Guedes,0,31.0,86.0,36.0,40.728035798452154,0.14380968222118268,5.857085885668356,1658.7729000000002,67558.5620527023,24.228035798452154,586.9977186510791,14221.801741088091
1697002,5241407,free_kick,['free_kick_cross'],"{'x': 67, 'y': 10}",Cádiz,Valencia,T. Alarcón,0,33.0,10.0,40.0,44.050681039003244,0.1308664514784029,5.76475631278132,1940.4624999999999,85478.69465564683,27.550681039003244,759.0400257128929,20912.069644252733
1697149,5241405,free_kick,['free_kick_cross'],"{'x': 62, 'y': 50}",Levante,Mallorca,Pepelu,0,38.0,50.0,0.0,39.9,0.1829466720903736,7.299572216405906,1592.01,63521.19899999999,23.4,547.56,12812.903999999997
1697536,5241405,free_kick,['free_kick_cross'],"{'x': 64, 'y': 93}",Mallorca,Levante,Kang-In Lee,0,36.0,93.0,43.0,47.78930424268593,0.12127182763450312,5.795496266891837,2283.8175999999994,109142.05412120077,31.28930424268593,979.0205599913637,30632.872161414532
1697901,5241405,free_kick,['free_kick_cross'],"{'x': 69, 'y': 51}",Mallorca,Levante,Iñigo Ruiz de Galarreta,0,31.0,51.0,1.0,32.55710214377194,0.22384848558302037,7.287858009855055,1059.9648999999997,34509.385518113,16.057102143771942,257.8305292555255,4140.011144038753
1697994,5241405,free_kick,['free_kick_cross'],"{'x': 82, 'y': 96}",Mallorca,Levante,Kang-In Lee,0,18.0,96.0,46.0,36.546523774498716,0.10425119419092473,3.810018747018513,1335.6483999999998,48813.30600497117,20.046523774498716,401.8631154415423,8055.958497792999
1698087,5241405,free_kick,['free_kick_cross'],"{'x': 66, 'y': 15}",Mallorca,Levante,Iñigo Ruiz de Galarreta,0,34.0,15.0,35.0,42.90606017802148,0.14202985615037722,6.093941555063819,1840.9300000000003,78987.05336352509,26.406060178021477,697.2800141252916,18412.418013924114
1698195,5241405,free_kick,['free_kick_cross'],"{'x': 68, 'y': 48}",Mallorca,Levante,Iñigo Ruiz de Galarreta,0,32.0,48.0,2.0,33.62751254553331,0.21665352100697863,7.285518995696138,1130.8096,38026.3140106095,17.127512545533307,293.3516859974008,5024.38468217383
